"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Taxon name","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","B5C",2,2017,4,"B5",8,"Aricidea suecica","130572",130572,67,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E3C",1,2017,4,"E3",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","C4C",1,2013,1,"C4",1,"Aricidea suecica","130572",130572,8,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea (Acmira) cerrutii","","","","","","Aricidea (Acmira)","","","","","","Aricidea (Acmira) cerrutii","E4",4,1999,1,"E4",4,"Aricidea (acmira) cerrutii","525497",525497,178,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E3B",1,2016,4,"E3",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","C4B",4,2016,4,"C4",16,"Aricidea suecica","130572",130572,133,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","A7C",3,2016,4,"A7",12,"Aricidea suecica","130572",130572,100,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","C4A",1,2017,4,"C4",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E4B",1,2015,4,"E4",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","B8B",1,2016,4,"B8",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","A7B",1,2015,4,"A7",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E4B",1,2017,4,"E4",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E3A",8,2013,1,"E3",8,"Aricidea suecica","130572",130572,67,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","B5B",2,2017,4,"B5",8,"Aricidea suecica","130572",130572,67,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","A7B",1,2016,4,"A7",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E4A",1,2017,4,"E4",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","U2B",1,2013,8,"U2",8,"Aricidea suecica","130572",130572,67,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Aricidea","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Aricidea","Aricidea suecica","","","","","","","","","","","","Aricidea suecica","E4C",1,2017,4,"E4",4,"Aricidea suecica","130572",130572,33,"POSE","0276","0190","Aricidea spp.","SR","D","B","Om","sed/pom/mic/dia","De","SR-De"
"Ascidiacea","Animalia","Chordata","Ascidiacea","","","","","","","","","","","","Tunicata","","","","","","","","","Ascidiacea","U1B",3,2013,8,"U1",24,"Ascidiacea sp","1839",1839,200,"URAS","0000","0001","Ascidiacea indet.","EP","S","A","Om","pom/phy","Su","EP-Su"
"Ascidiacea","Animalia","Chordata","Ascidiacea","","","","","","","","","","","","Tunicata","","","","","","","","","Ascidiacea","U1A",2,2013,1,"U1",2,"Ascidiacea sp","1839",1839,17,"URAS","0000","0001","Ascidiacea indet.","EP","S","A","Om","pom/phy","Su","EP-Su"
"Astarte","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Archiheterodonta","","Carditida","Crassatelloidea","Astartidae","Astarte","","","","","","","","","","","","","Astarte","E3",4,1999,1,"E3",4,"Astarte","Error : (206) Partial Content - Astarte
",137683,178,"MOBI","0352","0049","Astarte sp.","EP","D","B","Om","pom/phy","Su","EP-Su"
"Astarte borealis","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Archiheterodonta","","Carditida","Crassatelloidea","Astartidae","Astarte","","","","","","","","","","","","","Astarte borealis","U1C",1,2013,8,"U1",8,"Astartidae borealis","138818",137683,67,"MOBI","0352","0040","Astarte borealis","EP","D","B","Om","pom/phy","Su","EP-Su"
"Asteroidea","Animalia","Echinodermata","Asteroidea","","","","","","","","","","","","Asterozoa","","","","","","","","","Asteroidea","E4A",1,2017,4,"E4",4,"Asteroidea","123080",123080,33,"ECAS","0000","0010","Asteroidea indet.","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Asteroidea","Animalia","Echinodermata","Asteroidea","","","","","","","","","","","","Asterozoa","","","","","","","","","Asteroidea","U1C",2,2013,1,"U1",2,"Asteroidea","123080",123080,17,"ECAS","0000","0010","Asteroidea indet.","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Asteroidea","Animalia","Echinodermata","Asteroidea","","","","","","","","","","","","Asterozoa","","","","","","","","","Asteroidea","E3A",1,2014,4,"E3",4,"Asteroidea","123080",123080,33,"ECAS","0000","0010","Asteroidea indet.","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","E4A",4,2017,1,"E4",4,"Balanus","106122",106122,33,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","Balanus balanus","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","E4B",1,2016,1,"E4",1,"Balanus balanus","106213",106213,8,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","C4B",100,2015,1,"C4",100,"Balanus","106122",106122,833,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","E3B",96,2014,1,"E3",96,"Balanus","106122",106122,800,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","E4A",180,2017,1,"E4",180,"Balanus nýsestir","106122",106122,1500,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","E3A",172,2014,1,"E3",172,"Balanus","106122",106122,1433,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Balanus","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica","","Thoracicalcarea","Balanomorpha","Balanoidea","Balanidae","Balanus","","Balaninae","","Crustacea","","Multicrustacea","","","","","","","Balanus","E3C",96,2014,1,"E3",96,"Balanus","106122",106122,800,"CRCI","0690","0020","Balanus sp.","EP","S","R","Om","pom/phy/zoo","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","C4B",1,2016,1,"C4",1,"Arctica islandica","138802",138802,8,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B8C",1,2017,4,"B8",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","E4A",3,2016,1,"E4",3,"Bivalvia","105",105,25,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","B8A",2,2016,4,"B8",8,"Bivalvia","105",105,67,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","E3C",1,2016,4,"E3",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B8A",2,2017,4,"B8",8,"Arctica islandica","138802",138802,67,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","U2B",3,2013,1,"U2",3,"Arctica islandica","138802",138802,25,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","E4B",1,2015,4,"E4",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","B8C",1,2015,4,"B8",4,"Bivalvia sp.","105",105,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","C4C",1,2014,1,"C4",1,"Arctica islandica","138802",138802,8,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","E4B",1,2016,1,"E4",1,"Bivalvia","105",105,8,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","E4B",1,2013,1,"E4",1,"Bivalvia sp.","105",105,8,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B5B",1,2017,4,"B5",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B8",9,1999,1,"B8",9,"Arctica islandica","138802",138802,400,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","B8B",2,2016,4,"B8",8,"Bivalvia","105",105,67,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","E3C",1,2017,4,"E3",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B8B",5,2016,4,"B8",20,"Arctica islandica","138802",138802,167,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","E4B",2,2017,4,"E4",8,"Arctica islandica","138802",138802,67,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B8B",2,2017,4,"B8",8,"Arctica islandica","138802",138802,67,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B5C",1,2016,4,"B5",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","E4C",3,2017,4,"E4",12,"Arctica islandica","138802",138802,100,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","A7C",1,2017,4,"A7",4,"Arctica islandica","138802",138802,33,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","","","","","","","","","","","","","","","","","","","","","Bivalvia","A7C",3,2016,1,"A7",3,"Skeljar","105",105,25,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","E3",3,1999,1,"E3",3,"Arctica islandica","138802",138802,133,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
"Bivalvia","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Venerida","Arcticoidea","Arcticidae","Arctica","Arctica islandica","","","","","","","","","","","","Arctica islandica","B8A",2,2016,4,"B8",8,"Arctica islandica","138802",138802,67,"MOBI","0000","0001","Bivalvia indet.","EP","D","F","Om","pom/phy","Su","EP-Su"
